,Time,House,School,Health_center,Church,Water_pump,Class_name
7615,20131114:0707,0.305,0.92,0.92,0.1,0.86,1
7616,20131114:0807,0.256,0.92,0.92,0.1,1.0,1
7617,20131114:0907,0.262,1.0,1.0,0.1,1.0,1
7618,20131114:1007,0.302,1.0,1.0,0.1,1.0,1
7619,20131114:1107,0.325,1.0,1.0,1.0,0.86,1
7620,20131114:1207,0.421,1.0,1.0,1.0,0.71,1
7621,20131114:1307,0.316,1.0,1.0,1.0,0.71,1
7622,20131114:1407,0.255,1.0,1.0,0.5,0.86,1
7623,20131114:1507,0.242,1.0,1.0,1.0,0.86,1
7624,20131114:1607,0.249,0.85,0.85,1.0,0.0,0
7625,20131114:1707,0.401,0.31,0.31,0.5,1.0,1
7626,20131114:1807,0.75,0.15,0.15,1.0,0.71,1
7627,20131114:1907,0.611,0.15,0.15,1.0,0.57,1
7628,20131114:2007,0.412,0.15,0.15,0.1,0.29,1
7629,20131114:2107,0.292,0.15,0.15,0.1,0.14,1
7630,20131114:2207,0.183,0.15,0.15,0.1,0.14,1
7631,20131114:2307,0.125,0.15,0.15,0.1,0.14,1
7632,20131115:0007,0.066,0.15,0.15,0.1,0.14,1
7633,20131115:0107,0.058,0.15,0.15,0.1,0.14,1
7634,20131115:0207,0.058,0.15,0.15,0.1,0.14,1
7635,20131115:0307,0.058,0.15,0.15,0.1,0.29,1
7636,20131115:0407,0.199,0.15,0.15,0.85,0.43,1
7637,20131115:0507,0.305,0.15,0.15,0.85,0.57,1
7638,20131115:0607,0.335,0.0,0.46,0.5,0.71,0
7639,20131115:0707,0.305,0.92,0.92,0.1,0.86,1
7640,20131115:0807,0.256,0.92,0.92,0.1,1.0,1
7641,20131115:0907,0.262,0.0,1.0,0.1,1.0,0
7642,20131115:1007,0.302,1.0,1.0,0.1,1.0,1
7643,20131115:1107,0.325,1.0,1.0,1.0,0.86,1
7644,20131115:1207,0.421,0.0,1.0,1.0,0.71,0
7645,20131115:1307,0.316,1.0,1.0,1.0,0.71,1
7646,20131115:1407,0.255,1.0,1.0,0.5,0.86,1
7647,20131115:1507,0.242,1.0,1.0,1.0,0.86,1
7648,20131115:1607,0.249,0.85,0.85,1.0,1.0,1
7649,20131115:1707,0.401,0.31,0.31,0.5,1.0,1
7650,20131115:1807,0.75,0.15,0.15,1.0,0.71,1
7651,20131115:1907,0.611,0.15,0.15,1.0,0.57,1
7652,20131115:2007,0.412,0.15,0.15,0.1,0.29,1
7653,20131115:2107,0.292,0.15,0.15,0.1,0.14,1
7654,20131115:2207,0.183,0.15,0.15,0.1,0.14,1
7655,20131115:2307,0.125,0.15,0.15,0.1,0.14,1
7656,20131116:0007,0.066,0.15,0.15,0.1,0.14,1
7657,20131116:0107,0.058,0.15,0.15,0.1,0.14,1
7658,20131116:0207,0.058,0.15,0.15,0.1,0.14,1
7659,20131116:0307,0.058,0.15,0.15,0.1,0.29,1
7660,20131116:0407,0.199,0.15,0.15,0.85,0.43,1
7661,20131116:0507,0.305,0.15,0.15,0.85,0.57,1
7662,20131116:0607,0.335,0.46,0.46,0.5,0.71,1
7663,20131116:0707,0.305,0.92,0.92,0.1,0.86,1
7664,20131116:0807,0.256,0.92,0.92,0.1,1.0,1
7665,20131116:0907,0.262,1.0,1.0,0.1,1.0,1
7666,20131116:1007,0.302,1.0,1.0,0.1,1.0,1
7667,20131116:1107,0.325,1.0,1.0,1.0,0.86,1
7668,20131116:1207,0.421,1.0,1.0,1.0,0.71,1
7669,20131116:1307,0.316,1.0,1.0,1.0,0.71,1
7670,20131116:1407,0.255,1.0,1.0,0.5,0.86,1
7671,20131116:1507,0.242,1.0,1.0,1.0,0.86,1
7672,20131116:1607,0.249,0.85,0.85,1.0,1.0,1
7673,20131116:1707,0.401,0.31,0.31,0.5,1.0,1
7674,20131116:1807,0.75,0.15,0.15,1.0,0.71,1
7675,20131116:1907,0.611,0.15,0.15,1.0,0.57,1
7676,20131116:2007,0.412,0.15,0.15,0.1,0.29,1
7677,20131116:2107,0.292,0.15,0.15,0.1,0.14,1
7678,20131116:2207,0.183,0.15,0.15,0.1,0.14,1
7679,20131116:2307,0.125,0.15,0.15,0.1,0.14,1
7680,20131117:0007,0.066,0.15,0.15,0.1,0.14,1
7681,20131117:0107,0.058,0.15,0.15,0.1,0.14,1
7682,20131117:0207,0.058,0.15,0.15,0.1,0.14,1
7683,20131117:0307,0.058,0.15,0.15,0.1,0.29,1
7684,20131117:0407,0.199,0.15,0.15,0.85,0.43,1
7685,20131117:0507,0.305,0.15,0.15,0.85,0.57,1
7686,20131117:0607,0.335,0.46,0.46,0.5,0.71,1
7687,20131117:0707,0.305,0.92,0.92,0.1,0.86,1
7688,20131117:0807,0.256,0.92,0.92,0.1,1.0,1
7689,20131117:0907,0.262,1.0,1.0,0.1,1.0,1
7690,20131117:1007,0.302,1.0,1.0,0.1,1.0,1
7691,20131117:1107,0.325,1.0,1.0,1.0,0.86,1
7692,20131117:1207,0.421,1.0,1.0,1.0,0.71,1
7693,20131117:1307,0.316,1.0,1.0,1.0,0.71,1
7694,20131117:1407,0.255,1.0,1.0,0.5,0.86,1
7695,20131117:1507,0.242,1.0,1.0,1.0,0.86,1
7696,20131117:1607,0.249,0.85,0.85,1.0,1.0,1
7697,20131117:1707,0.401,0.31,0.31,0.5,1.0,1
7698,20131117:1807,0.75,0.15,0.15,1.0,0.71,1
7699,20131117:1907,0.611,0.15,0.15,1.0,0.57,1
7700,20131117:2007,0.412,0.15,0.15,0.1,0.29,1
7701,20131117:2107,0.292,0.15,0.15,0.1,0.14,1
7702,20131117:2207,0.183,0.15,0.15,0.1,0.14,1
7703,20131117:2307,0.125,0.15,0.15,0.1,0.14,1
7704,20131118:0007,0.066,0.15,0.15,0.1,0.14,1
7705,20131118:0107,0.058,0.15,0.15,0.1,0.14,1
7706,20131118:0207,0.058,0.15,0.15,0.1,0.14,1
7707,20131118:0307,0.058,0.15,0.15,0.1,0.29,1
7708,20131118:0407,0.199,0.15,0.15,0.85,0.43,1
7709,20131118:0507,0.305,0.15,0.15,0.85,0.57,1
7710,20131118:0607,0.335,0.46,0.46,0.5,0.71,1
7711,20131118:0707,0.305,0.92,0.92,0.1,0.86,1
7712,20131118:0807,0.256,0.92,0.92,0.1,1.0,1
7713,20131118:0907,0.262,1.0,1.0,0.1,1.0,1
7714,20131118:1007,0.302,1.0,1.0,0.1,1.0,1
7715,20131118:1107,0.325,1.0,1.0,1.0,0.86,1
7716,20131118:1207,0.421,1.0,1.0,1.0,0.71,1
7717,20131118:1307,0.316,1.0,1.0,1.0,0.71,1
7718,20131118:1407,0.255,1.0,1.0,0.5,0.86,1
7719,20131118:1507,0.242,1.0,1.0,1.0,0.86,1
7720,20131118:1607,0.249,0.85,0.85,1.0,1.0,1
7721,20131118:1707,0.401,0.31,0.31,0.5,1.0,1
7722,20131118:1807,0.75,0.0,0.15,1.0,0.71,0
7723,20131118:1907,0.611,0.15,0.15,1.0,0.57,1
7724,20131118:2007,0.412,0.15,0.15,0.1,0.29,1
7725,20131118:2107,0.292,0.15,0.15,0.1,0.14,1
7726,20131118:2207,0.183,0.15,0.15,0.1,0.14,1
7727,20131118:2307,0.125,0.15,0.15,0.1,0.14,1
7728,20131119:0007,0.066,0.15,0.15,0.1,0.14,1
7729,20131119:0107,0.058,0.15,0.15,0.1,0.14,1
7730,20131119:0207,0.058,0.15,0.15,0.1,0.14,1
7731,20131119:0307,0.058,0.15,0.15,0.1,0.29,1
7732,20131119:0407,0.199,0.15,0.15,0.85,0.43,1
7733,20131119:0507,0.305,0.15,0.15,0.85,0.57,1
7734,20131119:0607,0.335,0.46,0.46,0.5,0.71,1
7735,20131119:0707,0.305,0.92,0.92,0.1,0.86,1
7736,20131119:0807,0.256,0.92,0.92,0.1,1.0,1
7737,20131119:0907,0.262,1.0,1.0,0.1,1.0,1
7738,20131119:1007,0.302,1.0,1.0,0.1,1.0,1
7739,20131119:1107,0.325,1.0,1.0,1.0,0.86,1
7740,20131119:1207,0.421,1.0,1.0,1.0,0.71,1
7741,20131119:1307,0.316,1.0,1.0,1.0,0.71,1
7742,20131119:1407,0.255,1.0,1.0,0.5,0.86,1
7743,20131119:1507,0.242,1.0,1.0,1.0,0.86,1
7744,20131119:1607,0.249,0.85,0.85,1.0,1.0,1
7745,20131119:1707,0.401,0.31,0.31,0.5,1.0,1
7746,20131119:1807,0.75,0.15,0.15,1.0,0.0,0
7747,20131119:1907,0.611,0.15,0.15,1.0,0.57,1
7748,20131119:2007,0.412,0.15,0.15,0.1,0.29,1
7749,20131119:2107,0.292,0.15,0.15,0.1,0.14,1
7750,20131119:2207,0.183,0.15,0.15,0.1,0.14,1
7751,20131119:2307,0.125,0.15,0.15,0.1,0.14,1
7752,20131120:0007,0.066,0.15,0.15,0.1,0.14,1
7753,20131120:0107,0.058,0.15,0.15,0.1,0.14,1
7754,20131120:0207,0.058,0.15,0.15,0.1,0.14,1
7755,20131120:0307,0.058,0.15,0.15,0.1,0.29,1
7756,20131120:0407,0.199,0.15,0.15,0.85,0.43,1
7757,20131120:0507,0.305,0.15,0.15,0.85,0.57,1
7758,20131120:0607,0.335,0.46,0.46,0.5,0.71,1
7759,20131120:0707,0.305,0.92,0.92,0.1,0.86,1
7760,20131120:0807,0.256,0.92,0.92,0.1,1.0,1
7761,20131120:0907,0.262,1.0,1.0,0.1,1.0,1
7762,20131120:1007,0.302,1.0,1.0,0.1,1.0,1
7763,20131120:1107,0.325,1.0,1.0,1.0,0.86,1
7764,20131120:1207,0.421,1.0,1.0,1.0,0.71,1
7765,20131120:1307,0.316,1.0,1.0,1.0,0.71,1
7766,20131120:1407,0.255,1.0,1.0,0.5,0.86,1
7767,20131120:1507,0.242,1.0,1.0,1.0,0.86,1
7768,20131120:1607,0.249,0.85,0.85,1.0,1.0,1
7769,20131120:1707,0.401,0.31,0.31,0.5,1.0,1
7770,20131120:1807,0.75,0.15,0.15,1.0,0.71,1
7771,20131120:1907,0.611,0.15,0.15,1.0,0.57,1
7772,20131120:2007,0.412,0.15,0.15,0.1,0.29,1
7773,20131120:2107,0.292,0.15,0.15,0.1,0.14,1
7774,20131120:2207,0.183,0.15,0.15,0.1,0.14,1
7775,20131120:2307,0.125,0.15,0.15,0.1,0.14,1
7776,20131121:0007,0.0,0.15,0.15,0.1,0.14,0
7777,20131121:0107,0.058,0.15,0.15,0.1,0.14,1
7778,20131121:0207,0.058,0.15,0.15,0.1,0.14,1
7779,20131121:0307,0.058,0.15,0.15,0.1,0.29,1
7780,20131121:0407,0.199,0.15,0.15,0.85,0.43,1
7781,20131121:0507,0.305,0.15,0.15,0.85,0.57,1
7782,20131121:0607,0.335,0.46,0.46,0.5,0.71,1
7783,20131121:0707,0.0,0.92,0.92,0.1,0.86,0
7784,20131121:0807,0.256,0.92,0.92,0.1,1.0,1
7785,20131121:0907,0.262,1.0,1.0,0.1,1.0,1
7786,20131121:1007,0.302,1.0,1.0,0.1,1.0,1
7787,20131121:1107,0.325,1.0,1.0,1.0,0.86,1
7788,20131121:1207,0.421,1.0,1.0,1.0,0.71,1
7789,20131121:1307,0.0,1.0,1.0,1.0,0.71,0
7790,20131121:1407,0.255,1.0,1.0,0.5,0.86,1
7791,20131121:1507,0.242,1.0,1.0,1.0,0.86,1
7792,20131121:1607,0.249,0.85,0.85,1.0,1.0,1
7793,20131121:1707,0.401,0.31,0.31,0.5,1.0,1
7794,20131121:1807,0.75,0.15,0.15,1.0,0.71,1
7795,20131121:1907,0.611,0.15,0.15,1.0,0.57,1
7796,20131121:2007,0.412,0.15,0.15,0.1,0.29,1
7797,20131121:2107,0.292,0.15,0.15,0.1,0.14,1
7798,20131121:2207,0.183,0.15,0.15,0.1,0.14,1
7799,20131121:2307,0.125,0.15,0.15,0.1,0.14,1
7800,20131122:0007,0.066,0.15,0.15,0.1,0.14,1
7801,20131122:0107,0.0,0.15,0.15,0.1,0.14,0
7802,20131122:0207,0.058,0.15,0.15,0.1,0.14,1
7803,20131122:0307,0.058,0.15,0.15,0.1,0.29,1
7804,20131122:0407,0.199,0.15,0.15,0.85,0.43,1
7805,20131122:0507,0.305,0.15,0.15,0.85,0.57,1
7806,20131122:0607,0.335,0.46,0.46,0.5,0.71,1
7807,20131122:0707,0.305,0.92,0.92,0.1,0.86,1
7808,20131122:0807,0.256,0.92,0.92,0.1,1.0,1
7809,20131122:0907,0.262,1.0,1.0,0.1,1.0,1
7810,20131122:1007,0.302,1.0,1.0,0.1,1.0,1
7811,20131122:1107,0.325,1.0,1.0,1.0,0.86,1
7812,20131122:1207,0.421,1.0,1.0,1.0,0.71,1
7813,20131122:1307,0.316,1.0,1.0,1.0,0.71,1
7814,20131122:1407,0.255,1.0,1.0,0.5,0.86,1
7815,20131122:1507,0.242,1.0,1.0,1.0,0.86,1
7816,20131122:1607,0.249,0.85,0.85,1.0,1.0,1
7817,20131122:1707,0.401,0.31,0.31,0.5,1.0,1
7818,20131122:1807,0.75,0.15,0.15,1.0,0.71,1
7819,20131122:1907,0.611,0.15,0.15,1.0,0.57,1
7820,20131122:2007,0.412,0.15,0.15,0.1,0.29,1
7821,20131122:2107,0.292,0.15,0.15,0.1,0.14,1
7822,20131122:2207,0.183,0.15,0.15,0.1,0.14,1
7823,20131122:2307,0.125,0.15,0.15,0.1,0.14,1
7824,20131123:0007,0.066,0.15,0.15,0.1,0.14,1
7825,20131123:0107,0.058,0.15,0.15,0.1,0.14,1
7826,20131123:0207,0.058,0.15,0.15,0.1,0.14,1
7827,20131123:0307,0.058,0.15,0.15,0.1,0.29,1
7828,20131123:0407,0.199,0.15,0.15,0.85,0.43,1
7829,20131123:0507,0.305,0.15,0.15,0.85,0.57,1
7830,20131123:0607,0.335,0.46,0.46,0.5,0.71,1
7831,20131123:0707,0.305,0.92,0.92,0.1,0.86,1
7832,20131123:0807,0.256,0.92,0.92,0.1,1.0,1
7833,20131123:0907,0.262,1.0,1.0,0.1,1.0,1
7834,20131123:1007,0.302,1.0,1.0,0.1,1.0,1
7835,20131123:1107,0.325,1.0,1.0,1.0,0.86,1
7836,20131123:1207,0.421,1.0,1.0,1.0,0.71,1
7837,20131123:1307,0.316,1.0,1.0,1.0,0.71,1
7838,20131123:1407,0.255,1.0,1.0,0.5,0.86,1
7839,20131123:1507,0.242,1.0,1.0,1.0,0.86,1
7840,20131123:1607,0.249,0.85,0.85,1.0,1.0,1
7841,20131123:1707,0.401,0.31,0.31,0.5,1.0,1
7842,20131123:1807,0.75,0.15,0.15,1.0,0.71,1
7843,20131123:1907,0.611,0.15,0.15,1.0,0.57,1
7844,20131123:2007,0.412,0.15,0.15,0.1,0.29,1
7845,20131123:2107,0.292,0.15,0.15,0.1,0.14,1
7846,20131123:2207,0.183,0.15,0.15,0.1,0.14,1
7847,20131123:2307,0.125,0.15,0.15,0.1,0.14,1
7848,20131124:0007,0.066,0.15,0.15,0.1,0.14,1
7849,20131124:0107,0.058,0.15,0.15,0.1,0.14,1
7850,20131124:0207,0.058,0.15,0.15,0.1,0.14,1
7851,20131124:0307,0.058,0.15,0.15,0.1,0.29,1
7852,20131124:0407,0.199,0.15,0.15,0.85,0.43,1
7853,20131124:0507,0.305,0.15,0.15,0.85,0.57,1
7854,20131124:0607,0.335,0.46,0.46,0.5,0.71,1
7855,20131124:0707,0.305,0.92,0.92,0.1,0.86,1
7856,20131124:0807,0.256,0.92,0.92,0.1,1.0,1
7857,20131124:0907,0.262,1.0,1.0,0.1,1.0,1
7858,20131124:1007,0.302,1.0,1.0,0.1,1.0,1
7859,20131124:1107,0.325,1.0,1.0,1.0,0.86,1
7860,20131124:1207,0.421,1.0,1.0,1.0,0.71,1
7861,20131124:1307,0.316,1.0,1.0,1.0,0.71,1
7862,20131124:1407,0.255,1.0,1.0,0.5,0.86,1
7863,20131124:1507,0.242,1.0,1.0,1.0,0.86,1
7864,20131124:1607,0.249,0.85,0.85,1.0,1.0,1
7865,20131124:1707,0.401,0.31,0.31,0.5,1.0,1
7866,20131124:1807,0.75,0.15,0.15,1.0,0.71,1
7867,20131124:1907,0.611,0.15,0.15,1.0,0.57,1
7868,20131124:2007,0.412,0.15,0.15,0.1,0.29,1
7869,20131124:2107,0.292,0.15,0.15,0.1,0.14,1
7870,20131124:2207,0.183,0.15,0.15,0.1,0.14,1
7871,20131124:2307,0.125,0.15,0.15,0.1,0.14,1
7872,20131125:0007,0.066,0.15,0.15,0.1,0.14,1
7873,20131125:0107,0.058,0.15,0.15,0.1,0.14,1
7874,20131125:0207,0.058,0.15,0.15,0.1,0.14,1
7875,20131125:0307,0.058,0.15,0.0,0.1,0.29,0
7876,20131125:0407,0.199,0.15,0.15,0.85,0.43,1
7877,20131125:0507,0.305,0.15,0.15,0.85,0.57,1
7878,20131125:0607,0.335,0.46,0.46,0.5,0.71,1
7879,20131125:0707,0.305,0.92,0.92,0.1,0.86,1
7880,20131125:0807,0.256,0.92,0.92,0.1,1.0,1
7881,20131125:0907,0.262,1.0,1.0,0.1,1.0,1
7882,20131125:1007,0.302,1.0,1.0,0.1,1.0,1
7883,20131125:1107,0.325,1.0,1.0,1.0,0.86,1
7884,20131125:1207,0.421,1.0,1.0,1.0,0.71,1
7885,20131125:1307,0.316,1.0,1.0,1.0,0.71,1
7886,20131125:1407,0.255,1.0,1.0,0.5,0.86,1
7887,20131125:1507,0.242,1.0,1.0,1.0,0.86,1
7888,20131125:1607,0.249,0.85,0.85,1.0,1.0,1
7889,20131125:1707,0.401,0.31,0.31,0.5,1.0,1
7890,20131125:1807,0.75,0.15,0.15,1.0,0.71,1
7891,20131125:1907,0.611,0.15,0.15,1.0,0.57,1
7892,20131125:2007,0.412,0.15,0.15,0.1,0.29,1
7893,20131125:2107,0.292,0.15,0.15,0.1,0.14,1
7894,20131125:2207,0.183,0.15,0.15,0.1,0.14,1
7895,20131125:2307,0.125,0.15,0.15,0.1,0.14,1
7896,20131126:0007,0.066,0.15,0.15,0.1,0.14,1
7897,20131126:0107,0.058,0.15,0.15,0.1,0.14,1
7898,20131126:0207,0.058,0.15,0.15,0.1,0.14,1
7899,20131126:0307,0.058,0.15,0.15,0.1,0.29,1
7900,20131126:0407,0.199,0.15,0.15,0.85,0.43,1
7901,20131126:0507,0.305,0.15,0.15,0.85,0.57,1
7902,20131126:0607,0.335,0.46,0.46,0.5,0.71,1
7903,20131126:0707,0.305,0.92,0.92,0.1,0.86,1
7904,20131126:0807,0.256,0.92,0.92,0.1,1.0,1
7905,20131126:0907,0.262,1.0,1.0,0.1,1.0,1
7906,20131126:1007,0.302,1.0,1.0,0.1,1.0,1
7907,20131126:1107,0.325,1.0,1.0,1.0,0.86,1
7908,20131126:1207,0.421,1.0,1.0,1.0,0.71,1
7909,20131126:1307,0.316,1.0,1.0,1.0,0.71,1
7910,20131126:1407,0.255,1.0,1.0,0.5,0.86,1
7911,20131126:1507,0.242,1.0,1.0,1.0,0.86,1
7912,20131126:1607,0.249,0.85,0.85,1.0,1.0,1
7913,20131126:1707,0.401,0.31,0.31,0.5,1.0,1
7914,20131126:1807,0.75,0.15,0.15,1.0,0.71,1
7915,20131126:1907,0.611,0.15,0.15,1.0,0.57,1
7916,20131126:2007,0.412,0.15,0.15,0.1,0.29,1
7917,20131126:2107,0.292,0.15,0.15,0.1,0.14,1
7918,20131126:2207,0.183,0.15,0.15,0.1,0.14,1
7919,20131126:2307,0.125,0.15,0.15,0.1,0.14,1
7920,20131127:0007,0.066,0.15,0.15,0.1,0.14,1
7921,20131127:0107,0.058,0.15,0.15,0.1,0.14,1
7922,20131127:0207,0.058,0.15,0.15,0.1,0.14,1
7923,20131127:0307,0.058,0.15,0.15,0.1,0.29,1
7924,20131127:0407,0.199,0.15,0.15,0.85,0.43,1
7925,20131127:0507,0.305,0.15,0.15,0.85,0.57,1
7926,20131127:0607,0.335,0.46,0.46,0.5,0.71,1
7927,20131127:0707,0.305,0.92,0.92,0.1,0.86,1
7928,20131127:0807,0.256,0.92,0.92,0.1,1.0,1
7929,20131127:0907,0.262,1.0,1.0,0.1,1.0,1
7930,20131127:1007,0.302,1.0,1.0,0.1,1.0,1
7931,20131127:1107,0.325,1.0,1.0,1.0,0.86,1
7932,20131127:1207,0.421,1.0,1.0,1.0,0.71,1
7933,20131127:1307,0.316,1.0,1.0,1.0,0.71,1
7934,20131127:1407,0.255,1.0,1.0,0.5,0.86,1
7935,20131127:1507,0.242,1.0,1.0,1.0,0.86,1
7936,20131127:1607,0.249,0.85,0.85,1.0,1.0,1
7937,20131127:1707,0.401,0.31,0.31,0.5,1.0,1
7938,20131127:1807,0.75,0.15,0.15,1.0,0.71,1
7939,20131127:1907,0.611,0.15,0.15,1.0,0.57,1
7940,20131127:2007,0.412,0.15,0.15,0.1,0.29,1
7941,20131127:2107,0.292,0.15,0.15,0.1,0.14,1
7942,20131127:2207,0.183,0.15,0.15,0.1,0.14,1
7943,20131127:2307,0.125,0.15,0.15,0.1,0.14,1
7944,20131128:0007,0.066,0.15,0.15,0.1,0.14,1
7945,20131128:0107,0.058,0.15,0.15,0.1,0.14,1
7946,20131128:0207,0.058,0.15,0.15,0.1,0.14,1
7947,20131128:0307,0.058,0.15,0.15,0.1,0.29,1
7948,20131128:0407,0.199,0.15,0.15,0.85,0.43,1
7949,20131128:0507,0.305,0.15,0.15,0.85,0.57,1
7950,20131128:0607,0.335,0.46,0.46,0.5,0.71,1
7951,20131128:0707,0.305,0.92,0.92,0.1,0.86,1
7952,20131128:0807,0.256,0.92,0.92,0.1,1.0,1
7953,20131128:0907,0.262,1.0,1.0,0.1,1.0,1
7954,20131128:1007,0.302,1.0,1.0,0.1,1.0,1
7955,20131128:1107,0.325,1.0,1.0,1.0,0.86,1
7956,20131128:1207,0.421,1.0,1.0,1.0,0.71,1
7957,20131128:1307,0.316,1.0,1.0,1.0,0.71,1
7958,20131128:1407,0.255,1.0,1.0,0.5,0.86,1
7959,20131128:1507,0.242,1.0,1.0,1.0,0.86,1
7960,20131128:1607,0.249,0.85,0.85,1.0,1.0,1
7961,20131128:1707,0.401,0.31,0.31,0.5,1.0,1
7962,20131128:1807,0.75,0.15,0.15,1.0,0.71,1
7963,20131128:1907,0.611,0.15,0.15,1.0,0.57,1
7964,20131128:2007,0.412,0.15,0.15,0.1,0.29,1
7965,20131128:2107,0.292,0.15,0.15,0.1,0.14,1
7966,20131128:2207,0.183,0.15,0.15,0.1,0.14,1
7967,20131128:2307,0.125,0.15,0.15,0.1,0.14,1
7968,20131129:0007,0.066,0.15,0.15,0.1,0.14,1
7969,20131129:0107,0.058,0.15,0.15,0.1,0.14,1
7970,20131129:0207,0.058,0.15,0.15,0.1,0.14,1
7971,20131129:0307,0.058,0.15,0.15,0.1,0.29,1
7972,20131129:0407,0.199,0.15,0.15,0.85,0.43,1
7973,20131129:0507,0.305,0.15,0.15,0.85,0.57,1
7974,20131129:0607,0.335,0.46,0.46,0.5,0.71,1
7975,20131129:0707,0.305,0.92,0.92,0.1,0.86,1
7976,20131129:0807,0.256,0.92,0.92,0.1,1.0,1
7977,20131129:0907,0.262,1.0,1.0,0.1,1.0,1
7978,20131129:1007,0.302,1.0,1.0,0.1,1.0,1
7979,20131129:1107,0.325,1.0,1.0,1.0,0.86,1
7980,20131129:1207,0.421,1.0,1.0,1.0,0.71,1
7981,20131129:1307,0.316,1.0,1.0,1.0,0.71,1
7982,20131129:1407,0.255,1.0,1.0,0.5,0.86,1
7983,20131129:1507,0.242,1.0,1.0,1.0,0.86,1
7984,20131129:1607,0.249,0.85,0.85,1.0,1.0,1
7985,20131129:1707,0.401,0.31,0.31,0.5,1.0,1
7986,20131129:1807,0.75,0.15,0.15,1.0,0.71,1
7987,20131129:1907,0.611,0.15,0.15,1.0,0.57,1
7988,20131129:2007,0.412,0.15,0.15,0.1,0.29,1
7989,20131129:2107,0.292,0.15,0.15,0.1,0.14,1
7990,20131129:2207,0.183,0.15,0.15,0.1,0.14,1
7991,20131129:2307,0.125,0.15,0.15,0.1,0.14,1
7992,20131130:0007,0.066,0.15,0.15,0.1,0.14,1
7993,20131130:0107,0.058,0.15,0.15,0.1,0.14,1
7994,20131130:0207,0.058,0.15,0.15,0.1,0.14,1
7995,20131130:0307,0.058,0.15,0.15,0.1,0.29,1
7996,20131130:0407,0.199,0.15,0.15,0.85,0.0,0
7997,20131130:0507,0.305,0.15,0.15,0.85,0.57,1
7998,20131130:0607,0.335,0.46,0.46,0.5,0.71,1
7999,20131130:0707,0.305,0.92,0.92,0.1,0.86,1
8000,20131130:0807,0.256,0.92,0.92,0.1,1.0,1
8001,20131130:0907,0.262,1.0,1.0,0.1,1.0,1
8002,20131130:1007,0.302,1.0,1.0,0.1,1.0,1
8003,20131130:1107,0.325,1.0,1.0,1.0,0.86,1
8004,20131130:1207,0.421,1.0,1.0,1.0,0.71,1
8005,20131130:1307,0.316,1.0,1.0,1.0,0.71,1
8006,20131130:1407,0.255,1.0,1.0,0.5,0.86,1
8007,20131130:1507,0.242,1.0,1.0,0.0,0.86,0
8008,20131130:1607,0.249,0.85,0.85,1.0,1.0,1
8009,20131130:1707,0.401,0.31,0.31,0.5,1.0,1
8010,20131130:1807,0.75,0.15,0.15,1.0,0.71,1
8011,20131130:1907,0.611,0.15,0.15,1.0,0.57,1
8012,20131130:2007,0.412,0.15,0.15,0.1,0.29,1
8013,20131130:2107,0.292,0.15,0.15,0.1,0.14,1
8014,20131130:2207,0.183,0.15,0.15,0.1,0.14,1
8015,20131130:2307,0.125,0.15,0.15,0.1,0.14,1
8016,20131201:0007,0.061,0.15,0.15,0.1,0.14,1
8017,20131201:0107,0.053,0.15,0.15,0.1,0.14,1
8018,20131201:0207,0.053,0.15,0.15,0.1,0.14,1
8019,20131201:0307,0.053,0.15,0.15,0.1,0.29,1
8020,20131201:0407,0.183,0.15,0.15,0.85,0.43,1
8021,20131201:0507,0.281,0.15,0.15,0.85,0.57,1
8022,20131201:0607,0.309,0.46,0.46,0.5,0.71,1
8023,20131201:0707,0.281,0.92,0.92,0.1,0.86,1
8024,20131201:0807,0.236,0.92,0.92,0.1,1.0,1
8025,20131201:0907,0.242,1.0,1.0,0.1,1.0,1
8026,20131201:1007,0.278,1.0,1.0,0.1,1.0,1
8027,20131201:1107,0.299,1.0,1.0,1.0,0.86,1
8028,20131201:1207,0.389,1.0,1.0,1.0,0.71,1
8029,20131201:1307,0.292,1.0,1.0,1.0,0.71,1
8030,20131201:1407,0.235,1.0,1.0,0.5,0.86,1
8031,20131201:1507,0.223,1.0,1.0,1.0,0.86,1
8032,20131201:1607,0.23,0.85,0.85,1.0,1.0,1
8033,20131201:1707,0.37,0.31,0.31,0.5,1.0,1
8034,20131201:1807,0.692,0.15,0.15,1.0,0.71,1
8035,20131201:1907,0.563,0.15,0.15,1.0,0.57,1
8036,20131201:2007,0.38,0.15,0.15,0.1,0.29,1
8037,20131201:2107,0.269,0.15,0.15,0.1,0.14,1
8038,20131201:2207,0.169,0.15,0.15,0.1,0.14,1
8039,20131201:2307,0.114,0.15,0.15,0.1,0.14,1
8040,20131202:0007,0.061,0.15,0.15,0.1,0.14,1
8041,20131202:0107,0.053,0.15,0.15,0.1,0.14,1
8042,20131202:0207,0.053,0.15,0.15,0.1,0.14,1
8043,20131202:0307,0.053,0.15,0.15,0.1,0.29,1
8044,20131202:0407,0.183,0.15,0.15,0.85,0.43,1
8045,20131202:0507,0.281,0.15,0.15,0.0,0.57,0
8046,20131202:0607,0.309,0.46,0.46,0.5,0.71,1
8047,20131202:0707,0.281,0.92,0.92,0.1,0.86,1
8048,20131202:0807,0.236,0.92,0.92,0.1,1.0,1
8049,20131202:0907,0.242,1.0,1.0,0.1,1.0,1
8050,20131202:1007,0.278,1.0,1.0,0.1,1.0,1
